GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
687,1065.65,2514.27,3055.59,294.28,166.25,-148.2,-2225.21,-18283.56,932.8,11113.02,-3982.61,128.2,-1515.1,-3854.41,-5369.51
689,1036.36,2513.92,3107.96,303.52,162.22,-151.27,-2221.61,-18174.27,957.88,11194.66,-4129.91,126.61,-1270.63,-4003.29,-5273.92
691,1077.28,2532.82,3086.43,302.89,170.94,-136.65,-2238.66,-18211.29,955.6,11049.02,-3990.48,127.47,-1411.62,-3863.01,-5274.63
693,1057.4,2576.49,3051.29,306.71,151.35,-141.57,-2196.4,-18293.72,941.3,11099.86,-3961.34,127.42,-1447.29,-3833.92,-5281.21
695,1056.21,2502.47,3039.3,303.9,156.85,-126.3,-2190.7,-18444.03,935.36,11204.26,-3902.43,128.97,-1562.68,-3773.46,-5336.14
697,1103.34,2520.38,3056.28,307.46,170.98,-138.31,-2235.97,-18345.49,956.72,11130.67,-3928.8,126.95,-1473.93,-3801.85,-5275.78
699,1080.76,2574.89,3075.58,313.44,176.32,-123.32,-2203.5,-18203.88,919.05,11009.84,-4001.92,128.37,-1380.82,-3873.55,-5254.37
701,1061.6,2497.41,3077.39,309.14,153.82,-114.03,-2203.15,-18379.61,952.87,11088.97,-3888.91,129.08,-1555.59,-3759.84,-5315.42
703,1069.58,2512.89,3069.11,316.84,166.86,-134.34,-2201.69,-18508.27,958.76,11135.56,-3806.35,125.49,-1614.69,-3680.86,-5295.55
705,1044.21,2531.34,3080.26,306.03,154.23,-141.4,-2180.99,-18314.97,932.04,11076.92,-3960.73,129.08,-1512.33,-3831.65,-5343.98
707,1081.01,2501.07,3062.51,298.27,143.74,-124.33,-2225.43,-18300.02,963.29,11098.06,-3963.61,126.85,-1501.83,-3836.76,-5338.59
709,1051.05,2559.42,3066.46,306.4,146.23,-156.54,-2207.57,-18361.57,947.7,11149.04,-3959.03,129.02,-1499.38,-3830.02,-5329.4
711,1062.08,2567.86,3095.07,306.58,159.07,-122.79,-2211.1,-18314.82,951.29,11065.31,-3949.93,128.29,-1441.46,-3821.64,-5263.1
