GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
379,1044.34,2516.17,3020.05,300.15,177.62,-132.3,-2204.37,-18151.68,931.78,11053.7,-4052.5,133.7,-1444.56,-3918.8,-5363.35
381,1125.13,2594.06,3027.42,309.16,168.5,-164.29,-2195.42,-18033.81,917.84,10955.22,-4097.72,132.14,-1296.18,-3965.57,-5261.76
383,1004.43,2469.15,3053.25,289.23,159.01,-135.42,-2164.2,-18015.97,959.89,11060.81,-4167.9,133.77,-1319.82,-4034.13,-5353.94
385,1123.82,2509.27,3088.54,307.51,158.44,-135.7,-2198.67,-18064.4,940.54,10955.41,-4084.58,130.96,-1315.23,-3953.62,-5268.85
387,1060.13,2567.2,3057.85,311.63,157.88,-146.72,-2184.35,-18009.41,947.65,11071.68,-4216.03,136.3,-1166.46,-4079.73,-5246.19
389,1045.17,2523.41,3081.1,300.69,154.14,-145.33,-2201.04,-18139.84,930.83,11074.51,-4074.19,132.45,-1376.33,-3941.74,-5318.07
391,1041.94,2533.62,3046.57,301.55,158.41,-119.71,-2160.07,-18238.07,946.28,11012.74,-3960.98,131.41,-1476.74,-3829.58,-5306.32
393,1068.17,2500.76,3076.99,314.33,159.03,-113.75,-2174.6,-18282.09,908.29,11082.5,-3936.64,131.69,-1460.36,-3804.95,-5265.31
395,1053.91,2500.3,3068.35,308.94,176.71,-114.41,-2207.67,-18233.41,918.65,10999.27,-3935.77,129.69,-1529.37,-3806.08,-5335.45
397,1018.58,2530.41,3038.03,302.73,158.76,-151.58,-2209.7,-18281.35,955.91,11101.56,-3972.27,131.52,-1536.64,-3840.75,-5377.39
399,1058.12,2575.08,3053.73,305.96,164.12,-137.06,-2175.05,-18344.82,963.47,11043.21,-3845.69,129.78,-1493.23,-3715.91,-5209.14
401,1092.03,2526.24,3042.88,313.94,152.06,-114.8,-2210.81,-18298.32,941.57,11013.09,-3886.82,130.5,-1542.12,-3756.32,-5298.44
403,1042.08,2455.27,3093.41,296.25,151.98,-157.62,-2219.53,-18101.16,925.93,11007.85,-4021.58,131.05,-1505.54,-3890.53,-5396.07
405,1034.52,2546.33,3090.49,304.42,163.79,-146.97,-2205.01,-17974.08,960.73,11036.8,-4167.76,131.86,-1188.96,-4035.9,-5224.86
407,1075.09,2517.32,3034.48,312.67,150.31,-109.93,-2198.33,-18062.57,922.66,11018.94,-4107.56,131.93,-1339.36,-3975.63,-5314.99
409,1037.54,2525.27,3046.19,307.02,168.01,-117.98,-2240.84,-18126.16,938.04,11067.07,-4062.1,131.47,-1395.83,-3930.63,-5326.46
411,1052.47,2548.64,3042.15,304.32,164.72,-132.56,-2192.79,-18063.91,979.98,11097.2,-4136.17,132.26,-1199.78,-4003.91,-5203.69
413,1054.04,2537.05,3029.78,306.65,141.41,-122.58,-2173.52,-18077.72,942.42,10954.1,-4024.09,131.15,-1408.37,-3892.94,-5301.31
415,1037.6,2489.44,3046.99,296.91,139.76,-125.74,-2181.17,-18381.29,946.34,11141.09,-3905.74,130.2,-1590.07,-3775.54,-5365.61
417,1054.77,2560.22,3068.01,308.78,155.19,-122.19,-2240.8,-18204.0,966.24,11152.76,-4042.6,127.11,-1301.02,-3915.49,-5216.51
419,1063.18,2521.99,3054.03,302.84,167.45,-134.59,-2189.84,-18118.65,924.22,11092.4,-4089.46,132.06,-1316.97,-3957.4,-5274.37
421,1008.28,2564.02,3053.54,305.47,162.87,-98.68,-2224.91,-17994.09,946.7,10981.44,-4097.34,133.5,-1295.34,-3963.84,-5259.18
423,1064.43,2501.1,3035.02,300.35,150.51,-132.72,-2198.86,-18294.9,957.33,11010.8,-3868.36,127.35,-1606.95,-3741.01,-5347.96
425,1068.2,2582.47,3098.77,313.5,157.88,-102.84,-2178.43,-18317.53,932.06,10976.58,-3885.49,131.08,-1469.34,-3754.41,-5223.75
427,1071.24,2547.29,3088.0,317.3,158.84,-142.86,-2163.5,-18266.42,936.24,10999.97,-3939.05,129.81,-1453.91,-3809.24,-5263.15
429,1076.53,2497.01,3028.16,320.88,171.62,-129.3,-2187.02,-18302.08,952.67,11036.75,-3923.07,128.48,-1534.78,-3794.59,-5329.37
431,1040.83,2503.83,3049.23,294.99,160.3,-129.43,-2165.47,-18246.56,945.47,11005.24,-3925.28,128.98,-1541.57,-3796.3,-5337.87
433,1053.51,2480.7,3056.4,305.42,152.32,-123.06,-2201.32,-18213.71,957.44,10968.57,-3930.29,128.85,-1563.75,-3801.44,-5365.19
435,1115.59,2507.51,3050.09,309.85,150.26,-125.66,-2216.56,-18190.18,947.08,10972.93,-3951.89,127.26,-1479.09,-3824.63,-5303.73
437,1010.51,2517.87,3067.89,307.29,154.17,-117.42,-2210.15,-18246.41,976.28,11011.76,-3916.78,125.35,-1528.21,-3791.44,-5319.65
439,1050.0,2558.8,3083.84,310.15,165.12,-146.31,-2210.62,-18294.6,931.21,10928.29,-3883.66,127.15,-1624.12,-3756.5,-5380.62
