GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
397,1096.05,2486.36,3018.8,304.3,167.71,-107.18,-2209.47,-18191.32,960.27,11068.06,-3989.9,133.3,-1406.42,-3856.61,-5263.03
399,1105.81,2511.2,3008.62,295.71,151.83,-120.45,-2198.82,-18351.42,935.32,11012.27,-3863.12,133.92,-1649.94,-3729.2,-5379.14
401,1077.28,2477.75,3020.08,294.9,151.07,-110.95,-2203.96,-18354.29,940.55,11004.65,-3816.46,129.44,-1702.92,-3687.02,-5389.94
403,1076.1,2403.94,3046.93,289.25,158.86,-101.29,-2208.22,-18265.85,956.15,11051.0,-3921.84,130.71,-1593.14,-3791.13,-5384.28
405,1037.27,2552.86,3040.77,301.19,161.32,-110.87,-2229.74,-18365.08,956.54,11034.01,-3807.37,129.91,-1621.72,-3677.47,-5299.19
407,1096.57,2497.47,3025.93,303.86,166.99,-107.58,-2223.61,-18259.73,925.86,11002.63,-3883.64,132.12,-1571.61,-3751.53,-5323.14
409,1139.5,2481.28,3037.86,316.26,171.97,-154.72,-2176.0,-18304.83,949.37,11075.01,-3887.05,131.13,-1464.29,-3755.92,-5220.21
411,1159.38,2617.72,3045.02,313.85,164.63,-121.84,-2231.94,-18207.95,922.62,11009.95,-3910.07,130.71,-1328.57,-3779.37,-5107.93
413,1041.52,2472.86,3020.8,302.09,166.85,-104.35,-2190.47,-18105.03,968.03,11052.98,-4055.74,134.05,-1374.73,-3921.69,-5296.42
415,1127.75,2499.96,3036.05,305.87,156.66,-119.01,-2198.55,-18325.97,942.33,11070.58,-3923.22,131.39,-1504.32,-3791.82,-5296.14
417,1099.56,2558.73,3032.96,311.41,166.75,-111.85,-2250.9,-18315.84,929.35,11006.98,-3851.29,128.49,-1572.86,-3722.79,-5295.65
419,1086.61,2560.11,3025.49,305.91,153.89,-111.31,-2185.25,-18412.67,937.91,11029.91,-3802.26,131.85,-1609.41,-3670.4,-5279.82
421,1093.25,2498.89,3021.37,299.56,168.39,-121.84,-2237.86,-18288.88,936.31,11088.53,-3881.92,131.78,-1542.28,-3750.13,-5292.41
423,1113.59,2481.13,3035.41,309.5,159.0,-116.03,-2205.76,-18340.01,960.89,11020.1,-3856.35,132.78,-1582.17,-3723.56,-5305.74
425,1089.72,2464.78,3071.9,300.52,136.91,-108.44,-2186.61,-18308.25,957.57,11100.74,-3918.77,134.33,-1481.17,-3784.44,-5265.61
427,1109.62,2642.67,3017.34,320.92,178.8,-112.71,-2198.21,-18255.02,939.07,10978.98,-3913.87,131.72,-1378.55,-3782.15,-5160.71
429,1123.38,2593.41,3068.12,320.81,154.35,-147.49,-2171.24,-18154.31,945.71,10962.4,-3963.27,130.46,-1304.85,-3832.8,-5137.66
431,1091.47,2562.68,3029.61,306.16,172.49,-134.83,-2213.62,-18328.85,944.78,11089.54,-3916.85,132.67,-1480.58,-3784.18,-5264.76
433,1038.31,2513.27,3054.22,320.73,170.04,-148.05,-2197.71,-18390.27,969.5,11064.19,-3820.84,132.34,-1605.76,-3688.51,-5294.26
435,1064.98,2547.42,3033.33,293.18,151.61,-123.11,-2227.14,-18415.26,948.75,11043.04,-3792.62,131.23,-1683.2,-3661.39,-5344.59
437,1086.83,2510.19,3038.28,310.86,155.15,-108.4,-2216.97,-18221.93,936.45,11070.86,-3958.24,133.46,-1438.67,-3824.78,-5263.45
439,1065.35,2410.72,3007.43,293.37,155.18,-122.14,-2231.03,-18284.43,935.01,11049.53,-3877.36,132.08,-1721.0,-3745.28,-5466.28
441,1072.58,2446.52,3050.08,293.02,156.66,-147.54,-2218.55,-18395.81,954.01,11193.11,-3896.74,129.34,-1595.91,-3767.4,-5363.31
443,1043.07,2552.02,3033.27,304.88,163.73,-78.44,-2192.26,-18299.61,957.66,11046.95,-3893.97,129.66,-1468.74,-3764.31,-5233.05
445,1031.53,2498.84,3020.07,297.17,148.79,-128.76,-2202.56,-18220.67,963.73,11032.81,-3976.69,133.12,-1559.04,-3843.57,-5402.61
447,1079.39,2417.68,3054.49,289.14,171.86,-122.39,-2187.6,-18314.51,943.02,11040.04,-3863.75,127.82,-1628.88,-3735.93,-5364.81
449,1069.72,2544.1,3045.33,306.63,148.41,-137.24,-2199.14,-18270.41,953.54,11097.98,-3971.03,131.69,-1441.08,-3839.33,-5280.41
451,1075.14,2517.49,3013.68,307.62,165.12,-141.84,-2216.97,-18304.17,928.46,11092.48,-3882.93,131.15,-1562.97,-3751.78,-5314.76
453,1040.58,2441.76,3010.93,300.16,147.28,-133.28,-2257.36,-18334.12,960.43,11105.04,-3872.35,127.88,-1718.58,-3744.47,-5463.05
455,1096.94,2519.4,3019.88,290.58,157.55,-126.33,-2190.84,-18399.69,935.26,11057.5,-3825.66,132.99,-1639.76,-3692.67,-5332.43
457,1160.79,2617.65,3053.12,316.91,172.46,-127.37,-2223.55,-18049.08,940.07,10934.52,-4058.65,133.45,-1204.47,-3925.2,-5129.67
459,1104.15,2526.3,3068.84,303.86,179.25,-109.53,-2214.32,-18244.37,937.24,11056.37,-3927.86,131.2,-1392.2,-3796.67,-5188.86
461,1036.19,2468.29,3046.52,300.93,159.16,-123.36,-2216.78,-18236.43,965.73,11127.98,-4004.49,130.62,-1471.78,-3873.87,-5345.65
463,1049.99,2539.42,3058.78,286.88,163.65,-102.58,-2230.87,-18245.09,940.91,11087.91,-3977.91,128.38,-1451.01,-3849.53,-5300.54
465,1083.29,2557.45,3057.91,301.02,148.53,-125.98,-2240.43,-18273.07,933.28,11137.32,-3970.46,129.78,-1420.69,-3840.68,-5261.38
467,1084.26,2494.03,3050.82,301.76,157.76,-102.61,-2239.96,-18272.53,955.5,11136.57,-3958.46,128.7,-1434.4,-3829.76,-5264.16
