GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
559,1013.5,2523.92,3054.2,306.57,150.38,-126.95,-2245.4,-18085.73,927.45,10994.09,-4088.13,126.29,-1487.97,-3961.84,-5449.81
561,1069.9,2492.38,3065.06,297.53,176.82,-134.22,-2255.67,-18050.27,952.55,11000.53,-4095.06,127.13,-1385.4,-3967.93,-5353.33
563,1063.3,2525.73,3020.34,309.46,149.53,-111.8,-2230.9,-18266.55,952.11,10989.1,-3940.31,126.6,-1599.69,-3813.71,-5413.4
565,1035.68,2487.05,3081.88,309.73,162.8,-140.72,-2226.21,-18201.08,977.38,10980.11,-3995.92,127.46,-1533.38,-3868.46,-5401.84
567,1034.22,2503.92,3043.66,292.27,159.54,-121.48,-2218.63,-18173.72,931.15,10930.02,-3951.2,126.89,-1619.04,-3824.32,-5443.35
569,1021.64,2519.81,3007.14,305.67,153.6,-115.97,-2219.6,-18158.49,932.51,10979.47,-4012.12,129.22,-1574.2,-3882.9,-5457.1
571,1077.55,2534.21,3076.53,300.86,171.27,-131.55,-2232.4,-17954.71,936.13,10960.48,-4189.77,130.59,-1261.64,-4059.18,-5320.82
573,1067.26,2473.58,3048.02,308.4,158.43,-141.42,-2206.84,-17875.8,929.0,10972.77,-4238.56,130.4,-1266.58,-4108.15,-5374.74
575,1015.79,2545.89,3052.76,307.25,163.01,-135.68,-2255.97,-18063.04,948.88,11021.74,-4132.7,126.38,-1399.36,-4006.33,-5405.69
577,1011.36,2505.4,3034.02,301.82,159.94,-114.09,-2206.81,-18221.92,945.34,10945.2,-3943.43,129.43,-1639.74,-3814.01,-5453.74
579,1028.63,2482.54,3024.63,300.19,169.82,-100.21,-2232.35,-18210.85,949.61,10994.74,-3964.74,128.01,-1593.24,-3836.73,-5429.97
581,1059.39,2512.13,3041.69,301.22,162.69,-155.66,-2224.92,-18185.21,943.81,10976.69,-4005.05,125.34,-1568.16,-3879.71,-5447.87
583,1071.54,2523.77,3049.69,313.6,153.31,-141.22,-2242.06,-18189.81,942.82,11042.67,-4046.31,128.78,-1475.7,-3917.53,-5393.24
585,1110.65,2471.29,3072.85,295.88,160.44,-120.02,-2272.93,-18293.8,911.5,11012.51,-3907.74,125.65,-1651.63,-3782.09,-5433.72
587,1036.56,2533.74,3035.26,306.39,145.06,-141.5,-2212.08,-18209.87,930.33,10992.65,-3984.66,129.24,-1583.45,-3855.41,-5438.87
589,1067.87,2581.47,3083.05,311.94,158.32,-116.96,-2195.69,-18115.82,922.86,10848.49,-3933.41,129.78,-1454.46,-3803.63,-5258.09
591,1090.51,2510.59,3064.97,318.59,174.89,-121.96,-2224.4,-18061.08,933.44,10941.31,-4096.31,130.8,-1373.14,-3965.5,-5338.64
593,1026.09,2501.15,3043.15,295.65,149.81,-139.59,-2213.63,-18050.17,951.57,10959.31,-4124.64,131.52,-1476.67,-3993.12,-5469.79
595,1022.47,2526.19,3035.56,306.89,160.13,-151.95,-2214.62,-18103.82,946.87,10943.98,-4055.13,130.81,-1528.3,-3924.33,-5452.63
597,1039.43,2568.53,3061.4,303.41,151.66,-151.11,-2216.13,-18367.84,934.24,10975.56,-3814.2,129.37,-1700.85,-3684.83,-5385.69
599,1026.52,2560.74,3063.96,306.73,170.6,-142.7,-2216.13,-18076.85,943.54,10926.18,-4070.08,130.06,-1437.4,-3940.02,-5377.43
601,1056.99,2531.49,3042.87,313.75,164.36,-129.78,-2249.61,-18116.11,958.15,10896.78,-3981.58,129.36,-1531.11,-3852.23,-5383.33
603,1060.27,2450.4,3060.49,291.7,157.4,-120.02,-2177.06,-18171.06,942.35,10988.92,-4043.42,133.43,-1516.61,-3909.99,-5426.61
605,1023.81,2504.5,3064.61,292.89,165.07,-124.74,-2206.77,-18057.25,943.19,10935.0,-4141.75,131.52,-1459.69,-4010.23,-5469.92
607,1051.2,2535.55,3057.79,316.15,153.49,-127.23,-2235.62,-17962.49,935.33,11002.64,-4201.47,133.42,-1273.18,-4068.05,-5341.24
609,1052.46,2484.22,3050.73,303.31,179.04,-136.27,-2229.34,-18034.26,942.79,11046.6,-4182.74,132.03,-1340.72,-4050.71,-5391.43
611,1053.34,2538.09,3052.34,318.8,165.13,-131.15,-2212.36,-17981.56,953.05,10918.12,-4150.98,131.98,-1326.21,-4019.0,-5345.21
613,1045.19,2475.69,3058.83,291.58,149.11,-113.0,-2220.7,-17986.2,932.87,10964.57,-4175.37,131.99,-1402.06,-4043.38,-5445.44
615,990.03,2467.44,3045.07,293.91,152.96,-116.81,-2204.27,-18160.69,949.19,11054.73,-4074.59,133.98,-1528.44,-3940.61,-5469.05
617,1085.65,2497.61,3042.36,300.67,182.41,-127.55,-2185.29,-18200.44,951.79,11037.98,-4063.06,132.77,-1414.8,-3930.29,-5345.09
619,1034.35,2484.42,3045.52,303.04,145.43,-133.57,-2171.82,-18138.67,937.49,11003.79,-4079.2,133.51,-1490.03,-3945.69,-5435.72
621,1054.13,2511.26,3041.43,309.36,176.11,-136.81,-2182.34,-18003.94,950.6,10974.43,-4153.33,134.37,-1305.77,-4018.96,-5324.74
623,1019.98,2455.34,3102.58,295.51,165.3,-148.21,-2191.83,-18115.1,947.01,11033.09,-4065.97,133.63,-1436.32,-3932.34,-5368.66
625,1035.61,2413.83,3055.35,294.0,180.31,-129.34,-2242.03,-18174.8,958.37,11121.93,-4058.86,131.87,-1486.78,-3926.99,-5413.77
627,1014.79,2459.31,3041.7,299.52,153.06,-108.04,-2157.22,-18215.1,950.24,11017.69,-4037.23,134.79,-1544.04,-3902.44,-5446.48
