GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
343,1077.65,2417.38,3058.08,313.59,151.72,-137.93,-2204.18,-18343.24,910.03,11053.88,-3868.12,129.4,-1703.03,-3738.72,-5441.75
345,1066.05,2493.47,3062.18,305.29,154.93,-150.08,-2219.77,-18259.96,925.04,11094.69,-3965.41,127.46,-1528.16,-3837.94,-5366.11
347,1080.22,2525.44,3038.58,317.43,157.83,-122.14,-2252.3,-18410.79,923.55,11091.21,-3821.21,127.48,-1650.98,-3693.73,-5344.71
349,1062.5,2526.84,3032.83,316.96,173.05,-134.75,-2211.66,-18240.78,899.77,11049.46,-3964.77,130.87,-1525.78,-3833.91,-5359.69
351,1043.09,2535.45,3029.19,311.78,140.34,-148.96,-2245.31,-18158.75,917.6,10983.49,-3961.56,130.29,-1592.07,-3831.27,-5423.34
353,1072.39,2474.41,3077.59,315.15,162.81,-135.87,-2238.84,-18184.36,923.33,10977.52,-3983.54,128.66,-1555.88,-3854.88,-5410.76
355,1017.18,2451.3,3045.59,305.38,145.84,-125.42,-2226.53,-18301.55,924.24,11041.0,-3887.95,128.43,-1722.96,-3759.52,-5482.48
357,989.25,2460.9,3067.28,299.99,169.77,-134.66,-2219.73,-18355.1,957.22,11078.8,-3867.68,129.48,-1686.29,-3738.2,-5424.49
359,1050.69,2567.19,3047.77,309.05,142.41,-132.41,-2174.02,-18146.5,913.91,10963.12,-3986.09,132.29,-1458.78,-3853.8,-5312.58
361,1097.86,2588.91,3053.47,327.76,158.55,-126.67,-2235.74,-18204.25,907.55,10977.53,-3952.69,131.97,-1455.04,-3820.73,-5275.76
363,1078.78,2471.13,3046.36,311.39,170.27,-147.03,-2209.01,-18157.89,907.68,10994.83,-3991.47,129.74,-1533.49,-3861.72,-5395.21
365,1038.82,2541.1,3046.22,306.68,164.02,-141.85,-2213.74,-18081.21,912.43,10978.16,-4048.03,133.52,-1449.37,-3914.5,-5363.87
367,1072.77,2542.67,3052.06,317.37,162.84,-150.01,-2182.74,-18042.28,927.43,10975.89,-4122.93,133.92,-1324.0,-3989.01,-5313.01
369,1070.81,2567.76,3048.86,311.08,167.9,-141.37,-2255.87,-18097.73,895.55,10991.83,-4049.66,129.46,-1441.19,-3920.2,-5361.39
371,1049.97,2514.17,3073.98,318.88,165.97,-122.36,-2218.53,-18361.96,927.66,10993.63,-3803.22,129.72,-1658.59,-3673.5,-5332.08
373,1035.53,2492.14,3058.49,306.42,150.13,-116.0,-2203.82,-18209.37,910.14,10966.49,-3924.32,131.92,-1609.86,-3792.4,-5402.27
375,1025.76,2516.67,3036.66,295.04,141.79,-132.1,-2208.21,-18220.42,922.84,11058.86,-3930.12,129.96,-1563.12,-3800.16,-5363.28
377,1026.35,2556.05,3078.12,308.95,160.89,-158.96,-2245.52,-18289.72,933.24,11054.12,-3852.54,126.6,-1576.49,-3725.94,-5302.42
379,1010.16,2573.85,3067.04,316.94,153.21,-131.66,-2192.22,-18114.28,919.99,10883.37,-3922.33,130.52,-1513.59,-3791.81,-5305.41
381,1005.21,2526.44,3054.74,328.6,148.5,-116.09,-2215.9,-18208.48,943.23,10978.3,-3910.8,128.58,-1555.44,-3782.23,-5337.67
383,1049.7,2530.37,3065.11,306.91,163.32,-130.9,-2223.14,-18254.18,928.01,11049.82,-3933.28,132.52,-1514.98,-3800.75,-5315.73
385,1074.56,2510.63,3043.46,303.41,159.09,-155.59,-2227.53,-18199.13,935.34,10946.82,-3910.82,131.47,-1608.94,-3779.35,-5388.28
387,1038.91,2513.04,3023.33,307.81,164.11,-132.63,-2222.88,-18206.55,924.16,10963.72,-3914.91,132.25,-1626.99,-3782.67,-5409.66
389,1039.65,2493.18,3070.6,318.93,171.98,-135.19,-2245.55,-18192.34,896.1,11041.28,-3947.58,130.47,-1541.36,-3817.1,-5358.46
391,1025.84,2574.37,3071.89,315.24,161.34,-153.11,-2242.93,-18135.77,911.46,10941.55,-3953.82,131.55,-1530.13,-3822.27,-5352.4
393,1089.2,2524.16,3102.06,319.23,170.71,-156.89,-2212.52,-18131.18,907.46,10983.75,-3979.5,133.19,-1404.03,-3846.31,-5250.35
395,1024.61,2605.92,3076.09,329.45,148.96,-141.94,-2182.23,-18082.53,908.65,10958.0,-4063.33,136.44,-1355.03,-3926.89,-5281.92
397,1049.94,2513.86,3071.38,308.15,158.02,-148.6,-2250.55,-18145.15,894.37,10923.5,-3929.74,134.43,-1625.09,-3795.31,-5420.4
399,1082.96,2553.72,3049.12,317.81,145.05,-130.49,-2170.64,-18102.91,917.35,10958.92,-4015.5,135.27,-1379.11,-3880.23,-5259.35
401,1030.36,2520.81,3051.13,321.59,156.92,-161.78,-2167.85,-18180.35,910.71,10968.33,-3962.06,135.16,-1550.12,-3826.89,-5377.02
403,1043.2,2484.24,3050.45,314.09,169.53,-144.22,-2173.99,-18144.47,931.55,10954.93,-3974.54,133.25,-1514.68,-3841.3,-5355.97
405,1066.65,2540.14,3073.92,308.06,161.43,-133.56,-2204.57,-18233.2,922.94,10893.83,-3879.56,131.84,-1604.36,-3747.72,-5352.08
407,1061.24,2522.87,3066.2,308.73,162.15,-149.75,-2178.79,-18254.52,928.7,10947.82,-3867.11,131.63,-1585.34,-3735.48,-5320.82
409,1042.76,2565.07,3058.77,326.94,159.71,-139.28,-2219.86,-18186.09,908.45,11010.89,-3954.82,129.33,-1472.64,-3825.48,-5298.13
411,1031.86,2517.92,3093.27,326.75,163.29,-136.1,-2229.29,-18131.59,925.55,10925.23,-3928.14,130.33,-1513.12,-3797.81,-5310.93
413,1038.98,2561.22,3052.51,305.57,160.43,-142.22,-2236.08,-18171.15,903.21,10940.42,-3926.03,130.39,-1587.11,-3795.64,-5382.75
415,1036.46,2525.43,3058.79,313.83,168.51,-139.04,-2221.64,-18288.78,900.84,10986.14,-3885.63,130.35,-1659.46,-3755.28,-5414.74
417,1023.61,2556.26,3060.45,315.68,148.34,-147.6,-2193.41,-18178.2,930.93,10884.39,-3867.98,131.62,-1599.56,-3736.36,-5335.91
419,1027.55,2499.77,3037.17,323.23,166.64,-154.79,-2189.45,-18363.67,887.84,10990.91,-3762.2,131.51,-1774.79,-3630.69,-5405.48
421,1050.39,2517.25,3059.98,298.95,154.87,-139.45,-2198.67,-18341.67,916.83,11002.93,-3782.44,133.31,-1678.61,-3649.13,-5327.75
423,1017.24,2596.58,3047.68,329.4,164.68,-162.25,-2213.22,-18435.76,919.42,11045.41,-3746.79,131.03,-1690.82,-3615.75,-5306.57
425,1042.26,2520.71,3058.56,307.67,159.83,-129.01,-2206.74,-18336.84,880.56,10955.61,-3749.97,132.05,-1747.38,-3617.92,-5365.3
427,1089.06,2567.69,3063.14,328.8,141.51,-140.58,-2185.54,-18302.51,900.12,10952.27,-3814.96,132.82,-1586.03,-3682.14,-5268.17
429,1089.86,2598.16,3067.77,330.74,159.07,-116.88,-2257.66,-18167.57,887.99,10916.59,-3904.59,131.51,-1491.93,-3773.08,-5265.01
431,1118.11,2496.11,3060.19,324.14,165.88,-138.01,-2250.16,-18412.06,915.35,10954.97,-3714.11,132.15,-1765.47,-3581.96,-5347.43
433,1017.28,2505.77,3090.81,301.02,168.0,-144.21,-2159.3,-18328.07,951.24,10949.0,-3791.95,134.1,-1648.45,-3657.86,-5306.31
435,1038.71,2565.09,3054.03,315.92,147.74,-144.41,-2251.95,-17987.8,919.67,10909.72,-4032.11,130.33,-1433.28,-3901.78,-5335.06
437,1069.84,2556.24,3083.49,320.28,158.85,-137.41,-2238.21,-18230.83,906.75,10992.15,-3852.76,129.06,-1518.84,-3723.69,-5242.53
439,1008.91,2504.43,3033.35,322.1,153.04,-128.06,-2219.03,-17957.91,912.36,10970.52,-4044.0,133.62,-1400.29,-3910.37,-5310.66
441,1069.78,2557.54,3065.44,301.76,164.5,-140.21,-2214.24,-18110.72,908.14,10902.74,-3978.7,134.64,-1495.25,-3844.06,-5339.31
443,1072.1,2570.48,3071.36,309.46,175.88,-138.47,-2216.08,-18001.0,891.91,10889.2,-4041.26,132.37,-1375.16,-3908.89,-5284.05
445,1065.49,2540.41,3041.11,316.78,147.53,-134.96,-2257.96,-18000.17,896.76,11004.3,-4076.12,131.21,-1380.7,-3944.91,-5325.6
447,1060.63,2476.55,3046.68,303.29,161.67,-130.01,-2208.99,-17939.92,911.95,10930.03,-4113.64,136.92,-1388.1,-3976.72,-5364.82
449,1092.84,2474.14,3040.86,318.56,153.73,-127.42,-2259.56,-18078.22,917.33,11051.67,-4054.62,131.23,-1416.08,-3923.39,-5339.47
451,1095.7,2503.93,3043.3,317.51,153.48,-105.9,-2211.97,-18187.71,901.49,10997.25,-3977.91,131.53,-1492.92,-3846.38,-5339.3
453,1026.52,2526.16,3048.77,314.37,154.36,-133.77,-2230.01,-18143.08,922.52,10969.94,-3957.04,130.97,-1544.23,-3826.07,-5370.29
455,1049.15,2553.62,3060.42,318.13,168.62,-132.71,-2223.67,-18003.49,920.47,11036.42,-4095.95,133.44,-1253.03,-3962.51,-5215.54
457,1036.49,2474.94,3012.23,297.95,148.25,-140.27,-2215.53,-18029.13,915.32,11017.65,-4084.36,132.69,-1482.11,-3951.67,-5433.78
459,1083.9,2475.73,3019.35,312.29,161.06,-122.43,-2229.3,-17940.25,897.44,10924.26,-4106.86,134.69,-1417.93,-3972.17,-5390.1
461,1053.28,2556.19,3043.52,313.42,161.27,-137.83,-2197.87,-18144.53,922.28,11075.03,-4051.28,134.86,-1355.24,-3916.42,-5271.66
463,1076.37,2534.13,3105.59,301.75,186.09,-151.54,-2206.32,-17926.53,920.36,11011.2,-4201.91,134.27,-1148.91,-4067.65,-5216.56
465,1041.54,2509.5,3015.56,318.84,149.22,-127.67,-2225.42,-18016.8,916.35,11040.05,-4095.03,132.69,-1378.84,-3962.35,-5341.18
467,1035.99,2506.57,3037.63,303.04,163.07,-148.68,-2221.06,-18060.43,931.57,11021.14,-4032.6,133.23,-1431.16,-3899.37,-5330.53
469,1040.39,2537.7,3056.3,319.46,156.22,-134.91,-2253.72,-17965.62,912.4,10947.92,-4065.04,132.16,-1383.85,-3932.89,-5316.73
471,1062.9,2561.95,3017.69,320.2,154.22,-108.56,-2269.56,-17961.05,913.55,11000.36,-4095.3,136.13,-1308.29,-3959.17,-5267.46
473,1007.32,2516.39,3069.22,313.17,168.66,-144.44,-2264.27,-17926.27,935.85,11047.38,-4173.07,132.01,-1276.99,-4041.06,-5318.05
475,1015.06,2568.45,3031.91,319.99,158.29,-143.05,-2235.4,-17985.14,926.91,10987.73,-4095.6,134.59,-1355.25,-3961.0,-5316.25
477,1063.6,2475.38,3060.89,312.46,176.44,-124.65,-2192.25,-18003.18,950.11,11041.28,-4166.64,135.43,-1239.91,-4031.21,-5271.12
479,1003.74,2571.05,3025.7,319.2,157.79,-130.11,-2256.59,-18077.5,926.68,11028.99,-4019.07,133.58,-1431.05,-3885.49,-5316.53
481,1029.88,2475.05,3043.5,313.7,166.32,-144.86,-2218.41,-18152.01,929.55,11064.17,-4041.23,136.35,-1493.11,-3904.88,-5397.99
483,1044.26,2476.47,3050.55,319.06,152.11,-138.53,-2191.26,-18059.4,920.9,11038.27,-4137.5,139.71,-1387.57,-3997.79,-5385.36
485,1061.99,2517.42,3014.69,312.95,158.26,-117.31,-2188.81,-18147.0,924.39,11084.0,-4042.6,137.83,-1379.4,-3904.76,-5284.16
487,1014.95,2545.09,3074.88,316.52,164.24,-148.49,-2199.46,-18057.89,929.17,10995.32,-4123.45,134.04,-1365.66,-3989.42,-5355.08
489,1049.53,2521.02,3006.73,309.88,161.25,-143.32,-2189.42,-18040.99,925.98,11006.62,-4125.23,134.76,-1392.71,-3990.47,-5383.18
491,1039.75,2556.92,3053.36,313.04,163.68,-137.7,-2191.09,-18028.72,926.08,11027.03,-4145.21,133.42,-1277.65,-4011.79,-5289.43
493,1047.65,2498.53,3048.45,309.53,171.26,-140.0,-2218.76,-18052.86,915.67,10986.34,-4066.5,135.45,-1434.21,-3931.05,-5365.26
495,1042.2,2543.65,3017.63,304.58,153.14,-134.67,-2192.54,-17956.85,912.76,10916.94,-4117.57,136.34,-1393.15,-3981.23,-5374.38
497,1037.51,2533.37,3044.3,316.96,158.64,-122.35,-2184.61,-17895.97,946.41,10904.57,-4171.96,135.47,-1261.17,-4036.49,-5297.66
499,1014.4,2526.49,3037.13,308.11,176.27,-113.86,-2202.43,-18000.14,933.86,10918.15,-4119.1,133.52,-1402.02,-3985.58,-5387.6
